WELL,X,Y,MD,GR,RT,CN,DEN,DEPOSITIONAL_ENVIRONMENT,LITH_NAME,LITH_CODE
Well-9,0.364,1.8629,1155.6,69.75,5.124,0.32,2.28,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1155.7,68.84,5.174,0.32,2.28,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1155.8,70.2,5.175,0.32,2.28,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1155.9,71.71,5.154,0.33,2.27,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1156.0,70.98,5.052,0.33,2.25,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1156.1,71.73,4.981,0.33,2.23,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1156.2,75.17,4.909,0.33,2.22,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1156.3,76.93,4.792,0.33,2.21,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1156.4,74.74,4.76,0.34,2.2,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1156.5,70.78,4.748,0.35,2.2,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1156.6,67.93,4.756,0.35,2.21,Transitional,Sandstone,600
Well-9,0.364,1.8629,1156.7,67.83,4.814,0.35,2.21,Transitional,Sandstone,600
Well-9,0.364,1.8629,1156.8,71.07,4.854,0.35,2.22,Transitional,Sandstone,600
Well-9,0.364,1.8629,1156.9,75.63,4.894,0.35,2.22,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.0,77.9,4.965,0.35,2.23,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.1,76.77,4.992,0.35,2.23,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.2,75.11,5.013,0.34,2.23,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.3,70.44,5.027,0.34,2.24,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.4,65.49,5.0139999999999985,0.34,2.25,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.5,63.15,4.9830000000000005,0.34,2.26,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.6,64.48,4.856,0.34,2.26,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.7,67.06,4.76,0.34,2.24,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.8,68.75,4.645,0.35,2.2,Transitional,Sandstone,600
Well-9,0.364,1.8629,1157.9,71.02,4.374,0.36,2.16,Transitional,Sandstone,600
Well-9,0.364,1.8629,1158.0,75.67,4.222,0.38,2.12,Transitional,Sandstone,600
Well-9,0.364,1.8629,1158.1,81.15,4.061,0.4,2.09,Transitional,Sandstone,600
Well-9,0.364,1.8629,1158.2,84.88,3.888,0.43,2.07,Transitional,Sandstone,600
Well-9,0.364,1.8629,1158.3,84.17,3.514,0.46,2.06,Transitional,Sandstone,600
Well-9,0.364,1.8629,1158.4,79.54,3.321,0.49,2.04,Transitional,Sandstone,600
Well-9,0.364,1.8629,1158.5,74.78,3.132,0.52,2.02,Transitional,Sandstone,600
Well-9,0.364,1.8629,1158.6,72.73,2.807,0.54,1.99,Transitional,Sandstone,600
Well-9,0.364,1.8629,1158.7,73.56,2.688,0.54,1.96,Transitional,Sandstone,600
Well-9,0.364,1.8629,1158.8,78.18,2.605,0.55,1.94,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1158.9,86.27,2.548,0.56,1.93,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.0,94.24,2.5660000000000003,0.56,1.93,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.1,101.79,2.603,0.55,1.94,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.2,110.33,2.697,0.54,1.96,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.3,117.09,2.732,0.53,1.99,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.4,118.98,2.749,0.53,2.03,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.5,117.87,2.724,0.51,2.08,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.6,117.93,2.688,0.49,2.13,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.7,119.15,2.647,0.48,2.17,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.8,118.9,2.6060000000000003,0.47,2.2,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1159.9,116.81,2.553,0.46,2.22,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1160.0,113.81,2.549,0.46,2.22,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1160.1,110.67,2.565,0.46,2.2,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1160.2,107.2,2.662,0.46,2.17,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1160.3,106.65,2.745,0.46,2.12,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1160.4,107.55,2.852,0.46,2.07,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1160.5,108.45,3.132,0.45,2.04,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1160.6,107.61,3.3,0.44,2.04,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1160.7,108.03,3.484,0.43,2.06,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1160.8,108.49,3.879,0.42,2.09,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1160.9,106.58,4.082,0.4,2.14,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1161.0,105.88,4.279,0.39,2.19,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1161.1,108.44,4.63,0.38,2.23,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1161.2,110.55,4.772,0.38,2.26,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1161.3,108.76,4.884,0.37,2.27,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1161.4,102.58,4.96,0.37,2.28,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1161.5,93.96,4.996,0.38,2.29,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1161.6,87.9,4.952,0.39,2.29,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1161.7,87.39,4.867,0.4,2.29,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1161.8,88.64,4.59,0.42,2.27,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1161.9,88.5,4.4110000000000005,0.44,2.24,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1162.0,89.07,4.2189999999999985,0.47,2.18,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1162.1,91.1,3.833,0.5,2.1,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1162.2,93.32,3.657,0.54,2.01,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1162.3,94.93,3.498,0.59,1.93,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1162.4,95.79,3.244,0.64,1.87,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1162.5,97.0,3.151,0.68,1.83,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1162.6,100.65,3.082,0.7,1.82,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1162.7,105.77,3.027,0.69,1.83,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1162.8,109.28,3.0460000000000003,0.66,1.86,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1162.9,109.37,3.1,0.61,1.9,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1163.0,108.16,3.19,0.56,1.97,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1163.1,106.93,3.47,0.51,2.05,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1163.2,104.5,3.648,0.48,2.13,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1163.3,102.44,3.838,0.44,2.2,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1163.4,100.9,4.187,0.41,2.26,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1163.5,99.72,4.308,0.39,2.29,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1163.6,95.43,4.371,0.37,2.31,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1163.7,88.76,4.288,0.37,2.31,Transitional,Clay,100
Well-9,0.364,1.8629,1163.8,82.92,4.148,0.37,2.31,Transitional,Clay,100
Well-9,0.364,1.8629,1163.9,80.85,3.959,0.38,2.31,Transitional,Clay,100
Well-9,0.364,1.8629,1164.0,81.21,3.518,0.39,2.3,Transitional,Clay,100
Well-9,0.364,1.8629,1164.1,81.68,3.3080000000000003,0.41,2.28,Transitional,Clay,100
Well-9,0.364,1.8629,1164.2,81.08,3.128,0.44,2.25,Transitional,Clay,100
Well-9,0.364,1.8629,1164.3,80.89,2.988,0.46,2.22,Transitional,Clay,100
Well-9,0.364,1.8629,1164.4,81.46,2.841,0.47,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1164.5,82.98,2.83,0.47,2.18,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1164.6,86.37,2.852,0.46,2.17,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1164.7,92.14,2.964,0.44,2.17,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1164.8,98.83,3.104,0.42,2.18,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1164.9,101.07,3.169,0.4,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1165.0,97.37,3.2880000000000003,0.39,2.23,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1165.1,91.41,3.352,0.38,2.26,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1165.2,86.0,3.427,0.38,2.29,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1165.3,81.17,3.646,0.38,2.31,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1165.4,78.31,3.803,0.38,2.32,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1165.5,78.38,3.996,0.38,2.32,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1165.6,79.57,4.496,0.38,2.3,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1165.7,80.11,4.796,0.37,2.28,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1165.8,80.5,5.119,0.37,2.26,Transitional,Clay,100
Well-9,0.364,1.8629,1165.9,81.51,5.4529999999999985,0.37,2.24,Transitional,Clay,100
Well-9,0.364,1.8629,1166.0,80.38,6.099,0.36,2.22,Transitional,Clay,100
Well-9,0.364,1.8629,1166.1,76.69,6.386,0.36,2.22,Transitional,Clay,100
Well-9,0.364,1.8629,1166.2,73.16,6.638,0.35,2.21,Transitional,Clay,100
Well-9,0.364,1.8629,1166.3,70.92,7.046,0.35,2.21,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1166.4,68.84,7.223,0.34,2.22,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1166.5,66.49,7.401,0.33,2.22,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1166.6,64.84,7.8039999999999985,0.33,2.23,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1166.7,64.48,8.031,0.33,2.22,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1166.8,63.42,8.259,0.33,2.21,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1166.9,61.52,8.631,0.33,2.19,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.0,61.89,8.728,0.33,2.18,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.1,63.58,8.746,0.34,2.16,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.2,64.21,8.554,0.35,2.15,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.3,63.85,8.374,0.35,2.15,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.4,61.78,8.167,0.35,2.16,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.5,58.32,7.954,0.35,2.17,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.6,56.68,7.565,0.36,2.18,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.7,57.56,7.4,0.36,2.18,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.8,58.8,7.251,0.36,2.18,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1167.9,59.76,6.957000000000002,0.37,2.18,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1168.0,59.79,6.78,0.36,2.18,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1168.1,59.47,6.558,0.36,2.18,Transitional,Sandstone,600
Well-9,0.364,1.8629,1168.2,62.13,5.934,0.36,2.18,Transitional,Sandstone,600
Well-9,0.364,1.8629,1168.3,66.62,5.534,0.35,2.18,Transitional,Sandstone,600
Well-9,0.364,1.8629,1168.4,67.9,5.098,0.35,2.17,Transitional,Sandstone,600
Well-9,0.364,1.8629,1168.5,64.36,4.229,0.35,2.16,Transitional,Sandstone,600
Well-9,0.364,1.8629,1168.6,60.25,3.849,0.36,2.13,Transitional,Sandstone,600
Well-9,0.364,1.8629,1168.7,60.13,3.529,0.37,2.11,Transitional,Sandstone,600
Well-9,0.364,1.8629,1168.8,62.34,3.083,0.39,2.08,Transitional,Sandstone,600
Well-9,0.364,1.8629,1168.9,65.99,2.948,0.42,2.06,Transitional,Sandstone,600
Well-9,0.364,1.8629,1169.0,74.14,2.859,0.45,2.05,Transitional,Sandstone,600
Well-9,0.364,1.8629,1169.1,83.49,2.801,0.49,2.05,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1169.2,88.23,2.733,0.53,2.05,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1169.3,88.73,2.702,0.57,2.04,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1169.4,89.14,2.667,0.61,2.02,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1169.5,91.25,2.582,0.63,1.99,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1169.6,92.13,2.5380000000000003,0.64,1.96,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1169.7,90.92,2.5,0.63,1.95,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1169.8,91.39,2.449,0.62,1.95,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1169.9,93.15,2.441,0.61,1.97,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.0,98.48,2.446,0.58,1.98,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.1,101.95,2.507,0.54,2.0,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.2,100.11,2.569,0.51,2.01,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.3,96.27,2.661,0.48,2.03,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.4,95.62,2.955,0.45,2.06,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.5,96.88,3.167,0.42,2.1,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.6,96.49,3.424,0.4,2.14,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.7,95.81,3.722,0.39,2.18,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.8,96.19,4.398,0.38,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1170.9,95.5,4.742,0.37,2.21,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1171.0,91.88,5.066,0.36,2.22,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1171.1,86.66,5.596,0.35,2.22,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1171.2,81.57,5.791,0.35,2.23,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1171.3,77.1,5.943,0.34,2.23,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1171.4,74.07,6.154,0.33,2.23,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1171.5,72.77,6.232,0.33,2.23,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1171.6,73.44,6.3020000000000005,0.33,2.23,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1171.7,74.04,6.433,0.33,2.23,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1171.8,73.21,6.497999999999998,0.33,2.23,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1171.9,73.34,6.563,0.33,2.23,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1172.0,73.84,6.691,0.34,2.23,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1172.1,73.2,6.75,0.35,2.22,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1172.2,72.66,6.8020000000000005,0.35,2.21,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1172.3,73.05,6.8439999999999985,0.36,2.19,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1172.4,72.43,6.881,0.36,2.18,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1172.5,70.16,6.872000000000001,0.36,2.18,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1172.6,68.76,6.847,0.36,2.17,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1172.7,68.35,6.7570000000000014,0.35,2.17,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1172.8,67.79,6.698,0.35,2.17,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1172.9,66.12,6.631,0.34,2.17,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.0,64.51,6.468,0.33,2.18,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.1,64.79,6.367000000000001,0.32,2.18,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.2,67.67,6.247999999999998,0.31,2.19,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.3,70.45,5.9510000000000005,0.31,2.2,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.4,71.51,5.773,0.3,2.21,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.5,72.77,5.577000000000001,0.3,2.22,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.6,73.96,5.152,0.31,2.23,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.7,73.72,4.932,0.32,2.23,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.8,72.29,4.713,0.33,2.23,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1173.9,70.38,4.5,0.35,2.21,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1174.0,69.58,4.107,0.37,2.19,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1174.1,70.91,3.931,0.39,2.16,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1174.2,74.21,3.769,0.42,2.14,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1174.3,79.03,3.474,0.44,2.11,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1174.4,82.66,3.333,0.45,2.1,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1174.5,82.02,3.193,0.47,2.08,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1174.6,78.53,2.91,0.48,2.06,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1174.7,75.46,2.772,0.5,2.05,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1174.8,73.96,2.641,0.51,2.03,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1174.9,74.81,2.425,0.52,2.02,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1178.0,76.97,4.348,0.43,2.25,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1178.1,80.49,4.387,0.41,2.29,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1178.2,83.87,4.3660000000000005,0.4,2.32,Transitional,Marly sandstone,1200
Well-9,0.364,1.8629,1178.3,84.31,4.303,0.39,2.33,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1178.4,82.98,4.045,0.39,2.32,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1178.5,83.15,3.868,0.4,2.29,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1178.6,85.04,3.68,0.4,2.24,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1178.7,86.29,3.503,0.41,2.18,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1178.8,86.71,3.2510000000000003,0.42,2.12,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1178.9,87.43,3.205,0.42,2.08,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1179.0,87.51,3.221,0.42,2.07,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1179.1,88.06,3.45,0.41,2.09,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1179.2,91.11,3.652,0.4,2.12,Transitional,Sandy marl,1300
Well-9,0.364,1.8629,1179.3,97.39,3.899,0.38,2.18,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1179.4,100.93,4.448,0.36,2.23,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1179.5,104.61,4.708,0.35,2.27,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1179.6,101.18,4.933,0.34,2.28,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1179.7,94.18,5.237,0.33,2.28,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1179.8,87.64,5.314,0.32,2.26,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1179.9,82.72,5.348,0.31,2.25,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1180.0,81.27,5.306,0.31,2.23,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1180.1,81.07,5.238,0.31,2.22,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1180.2,78.58,5.144,0.32,2.21,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1180.3,75.72,5.029,0.33,2.21,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1180.4,73.81,4.771,0.34,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1180.5,71.23,4.652,0.36,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1180.6,68.66,4.556,0.37,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1180.7,66.92,4.473,0.38,2.2,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1180.8,65.13,4.497,0.39,2.2,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1180.9,65.08,4.563,0.4,2.2,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1181.0,69.3,4.793,0.4,2.2,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1181.1,77.87,4.933,0.39,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1181.2,86.54,5.07,0.38,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1181.3,89.95,5.29,0.37,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1181.4,88.21,5.36,0.35,2.2,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1181.5,84.84,5.404,0.34,2.21,Transitional,Siltstone clay,1500
Well-9,0.364,1.8629,1181.6,78.99,5.435,0.33,2.22,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1181.7,72.66,5.43,0.32,2.23,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1181.8,69.77,5.4110000000000005,0.32,2.25,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1181.9,67.87,5.376,0.31,2.26,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1182.0,65.57,5.23,0.31,2.27,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1182.1,65.65,5.1110000000000015,0.32,2.28,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1182.2,68.64,4.96,0.32,2.28,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1182.3,71.81,4.582,0.33,2.27,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1182.4,74.06,4.376,0.34,2.24,Transitional,Marl,300
Well-9,0.364,1.8629,1182.5,75.5,4.174,0.35,2.2,Transitional,Marl,300
Well-9,0.364,1.8629,1182.6,76.24,3.832,0.37,2.15,Transitional,Marl,300
Well-9,0.364,1.8629,1182.7,78.33,3.71,0.38,2.11,Transitional,Marl,300
Well-9,0.364,1.8629,1182.8,79.93,3.63,0.39,2.08,Transitional,Marl,300
Well-9,0.364,1.8629,1182.9,81.83,3.597,0.4,2.07,Transitional,Marl,300
Well-9,0.364,1.8629,1183.0,87.44,3.642,0.4,2.08,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1183.1,95.41,3.722,0.4,2.1,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1183.2,100.4,3.949,0.4,2.13,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1183.3,100.87,4.073,0.39,2.16,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1183.4,98.84,4.185,0.39,2.2,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1183.5,95.3,4.273,0.38,2.25,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1183.6,90.72,4.337,0.37,2.28,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1183.7,86.32,4.308,0.37,2.29,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1183.8,81.62,4.246,0.36,2.26,Transitional,Coal clay,1100
Well-9,0.364,1.8629,1183.9,77.28,4.052,0.35,2.21,Transitional,Marl,300
Well-9,0.364,1.8629,1184.0,76.91,3.935,0.34,2.15,Transitional,Marl,300
Well-9,0.364,1.8629,1184.1,78.76,3.811,0.34,2.11,Transitional,Marl,300
Well-9,0.364,1.8629,1184.2,80.09,3.544,0.35,2.08,Transitional,Marl,300
Well-9,0.364,1.8629,1184.3,81.71,3.401,0.36,2.08,Transitional,Marl,300
Well-9,0.364,1.8629,1184.4,82.35,3.257,0.37,2.08,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1184.5,79.69,2.988,0.39,2.08,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1184.6,77.97,2.88,0.41,2.07,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1184.7,80.86,2.8,0.43,2.05,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1184.8,83.73,2.7430000000000003,0.45,2.02,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1184.9,84.87,2.768,0.46,2.0,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1185.0,87.47,2.826,0.46,1.99,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1185.1,91.59,2.909,0.46,2.0,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1185.2,95.01,3.1180000000000003,0.45,2.03,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1185.3,95.7,3.228,0.45,2.06,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1185.4,93.79,3.332,0.45,2.09,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1185.5,91.78,3.506,0.44,2.11,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1185.6,89.2,3.572,0.44,2.14,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1185.7,84.43,3.622,0.44,2.16,Transitional,Clay sandstone,500
Well-9,0.364,1.8629,1185.8,82.58,3.66,0.45,2.17,Transitional,Clay marl,400
Well-9,0.364,1.8629,1185.9,82.58,3.645,0.46,2.17,Transitional,Clay marl,400
Well-9,0.364,1.8629,1186.0,84.92,3.606,0.48,2.15,Transitional,Clay marl,400
Well-9,0.364,1.8629,1186.1,86.9,3.486,0.49,2.11,Transitional,Clay marl,400
Well-9,0.364,1.8629,1186.2,88.66,3.426,0.51,2.07,Transitional,Clay marl,400
Well-9,0.364,1.8629,1186.3,88.35,3.388,0.52,2.02,Transitional,Clay marl,400
